time in h,cXL in g/l,cS1L in g/l,cS2L in g/l,cS3L in g/l,NSt in rpm,FnG in l/min,FnO2 in l/min,FnN2 in l/min,FnCO2 in l/min,pHL in -,thetaL in °C
0.255555555555556,3.2589170800845,9.44528227317581,6.56063522855623e-18,0.033236137835102,450,7.5,0,0,0,6.59630608056611,31.949938525336
0.256111111111112,3.25945441603808,9.44438939009903,6.56053028829321e-18,0.0333236076031425,450,7.5,0,0,0,6.59837287392816,31.9498917540283
0.256666666666667,3.25999186464035,9.44349629836,6.56042535059852e-18,0.0334111242139538,450,7.5,0,0,0,6.60043099723846,31.9498454865994
0.257222222222223,3.26052942867252,9.44260302060999,6.56027764910971e-18,0.0334986860382786,450,7.5,0,0,0,6.60248041133401,31.9497997145608
0.257777777777778,3.26111219959086,9.441840163544,6.56026345027738e-18,0.0335862975131951,450,7.5,0,0,0,6.60452114742974,31.9497544007259
0.258333333333334,3.26169507521661,9.44107713636855,6.56024925071767e-18,0.0336744290331974,450,7.5,0,0,0,6.60318387522119,31.9497094787946
0.25888888888889,3.26227804563799,9.44031418436927,6.56023505043054e-18,0.0337626206055389,450,7.5,0,0,0,6.60184084629664,31.9496649394282
0.259444444444445,3.26286097517266,9.43955132102564,6.56022084941597e-18,0.0338508582887078,450,7.5,0,0,0,6.60049480816641,31.9496205150355
0.260000000000001,3.26344385635307,9.43878853482568,6.56020664767392e-18,0.0339391447626762,450,7.5,0,0,0,6.59914579521023,31.9495761967338
0.260555555555556,3.2640266955479,9.43802581049297,6.56019244520436e-18,0.0340274772216372,450,7.5,0,0,0,6.59779383165476,31.9495320023577
0.261111111111112,3.26456434943827,9.43713261387065,6.56004467560005e-18,0.0341158520266248,450,7.5,0,0,0,6.59643894219704,31.9494879526948
0.261666666666667,3.26510196382071,9.43623947979171,6.55993974497079e-18,0.0342037922989544,450,7.5,0,0,0,6.59849347505602,31.9494440982633
0.262222222222223,3.26563954360394,9.4353461579796,6.55983481690923e-18,0.0342917665231211,450,7.5,0,0,0,6.60054213229434,31.9494004317802
0.262777777777778,3.26617722722843,9.43445264046554,6.55972989141525e-18,0.0343797904072771,450,7.5,0,0,0,6.60258225604557,31.9493572198917
0.263333333333334,3.2667601977391,9.43368940453214,6.55971568697205e-18,0.0344678616629022,450,7.5,0,0,0,6.60461375234937,31.9493144594097
0.263888888888889,3.26734328199413,9.43292597941136,6.55970148180121e-18,0.0345564613826834,450,7.5,0,0,0,6.60326496107748,31.949272090996
0.264444444444445,3.2679264715999,9.43216261206418,6.5596872759027e-18,0.0346451168198142,450,7.5,0,0,0,6.60191048115485,31.9492301078109
0.265,3.26850962994733,9.43139931826346,6.55967306927648e-18,0.0347338142717323,450,7.5,0,0,0,6.60055304419022,31.9491882399557
0.265555555555556,3.26909274830006,9.4306360887297,6.55965886192253e-18,0.0348225569237684,450,7.5,0,0,0,6.59919267824118,31.9491464757127
0.266111111111111,3.26967583179156,9.42987291018613,6.5596446538408e-18,0.0349113424638974,450,7.5,0,0,0,6.59782940133376,31.9491048302929
0.266666666666667,3.27021366134387,9.4289793730387,6.55949678585206e-18,0.0350001676953878,450,7.5,0,0,0,6.59646323263976,31.9490633222397
0.267222222222222,3.27075145643014,9.42808589086864,6.55939186417096e-18,0.0350885439282652,450,7.5,0,0,0,6.59850905424943,31.9490220001778
0.267777777777778,3.2712892211038,9.42719221442228,6.55924397976368e-18,0.0351769521755666,450,7.5,0,0,0,6.60054906279338,31.9489808552572
0.268333333333334,3.27182709323934,9.42629833683138,6.55913906390388e-18,0.0352654085411124,450,7.5,0,0,0,6.60258064601893,31.9489401532015
0.268888888888889,3.27241032992878,9.42553461372838,6.55912485394109e-18,0.0353539109849719,450,7.5,0,0,0,6.60460366609162,31.9488998898569
0.269444444444445,3.27299368273484,9.42477069817128,6.55911064325041e-18,0.0354429530831885,450,7.5,0,0,0,6.60324382797562,31.948860004914
0.27,3.273577142699,9.42400683834159,6.5590964318318e-18,0.0355320501067267,450,7.5,0,0,0,6.60187832247623,31.9488204907487
0.270555555555556,3.27416057253704,9.42324305078404,6.55908221968524e-18,0.0356211884490887,450,7.5,0,0,0,6.60050986861266,31.9487810764854
0.271111111111111,3.27474396308554,9.42247932663968,6.55906800681068e-18,0.0357103714619071,450,7.5,0,0,0,6.59913849214688,31.9487417499526
0.271666666666667,3.2753273192453,9.42171565292752,6.55905379320809e-18,0.0357995969237197,450,7.5,0,0,0,6.59776420980021,31.948702526297
0.272222222222222,3.27586534710116,9.42082174313615,6.55894887790565e-18,0.0358888617010334,450,7.5,0,0,0,6.59638703972581,31.9486634241288
0.272777777777778,3.27640334066619,9.41992788822765,6.55884396516982e-18,0.0359776648952201,450,7.5,0,0,0,6.59842465350513,31.9486244921805
0.273333333333333,3.27694130387162,9.41903383869257,6.55873905500049e-18,0.0360664998120648,450,7.5,0,0,0,6.60045647652498,31.9485857217212
0.273888888888889,3.27747937473334,9.41813958779191,6.55863414739752e-18,0.0361553827067301,450,7.5,0,0,0,6.60247999540607,31.9485473791035
0.274444444444444,3.27806288494939,9.41737536864372,6.81133336240234e-18,0.0362443115713377,450,7.5,0,0,0,6.60449498042517,31.9485094603565
0.275,3.27864651121932,9.41661095748413,6.81131859822455e-18,0.0363337923416607,450,7.5,0,0,0,6.60312427843836,31.9484719051297
0.275555555555555,3.27923024440255,9.4158466032581,6.81130383329052e-18,0.0364233280936473,450,7.5,0,0,0,6.60174791675639,31.9484347057653
0.276111111111111,3.27981394679257,9.41508232277993,6.8112890676002e-18,0.0365129051763079,450,7.5,0,0,0,6.60036860433467,31.9483975908775
0.276666666666667,3.28039760907686,9.41431810717033,6.81127430115358e-18,0.036602526995837,450,7.5,0,0,0,6.59898636599168,31.9483605483331
0.277222222222222,3.28098123616745,9.4135539433667,7.06419796150919e-18,0.0366921913233525,450,7.5,0,0,0,6.59760121831589,31.9483235936203
0.277777777777778,3.28151945949927,9.41265966766322,7.06408496636872e-18,0.0367818950047179,450,7.5,0,0,0,6.59621317944859,31.948286745736
0.278333333333333,3.28205764782465,9.41176544808819,7.06397197399212e-18,0.0368711248031763,450,7.5,0,0,0,6.59824296632947,31.9482500537697
0.278888888888889,3.28259580510215,9.41087103451944,7.31692167349712e-18,0.0369603863153068,450,7.5,0,0,0,6.60026702185011,31.9482135092927
0.279444444444444,3.28313406968657,9.40997642015589,7.31680463889491e-18,0.037049695907639,450,7.5,0,0,0,6.60228280319145,31.9481773795562
0.28,3.28371784800904,9.40921171542066,7.31674056147988e-18,0.0371390515625503,450,7.5,0,0,0,6.60429011727264,31.9481416608549
0.280555555555555,3.28430174196032,9.40844681965261,7.31672469419479e-18,0.0372289716011856,450,7.5,0,0,0,6.60290866288375,31.9481062928196
0.281111111111111,3.28488574228374,9.4076819825896,7.31666058914793e-18,0.0373189468204921,450,7.5,0,0,0,6.60152155147158,31.9480712677656
0.281666666666666,3.28546971083424,9.40691722123292,7.31664472034199e-18,0.0374089634930069,450,7.5,0,0,0,6.60013148313936,31.9480363136478
0.282222222222222,3.28605363819586,9.40615252659814,7.31662885072327e-18,0.0374990250610048,450,7.5,0,0,0,6.59873848201383,31.9480014183512
0.282777777777777,3.28663752933883,9.40538788546623,7.31661298029172e-18,0.0375891292693142,450,7.5,0,0,0,6.59734256478682,31.9479665976902
0.283333333333333,3.28717594106881,9.40449325691537,7.31649594785093e-18,0.0376792729265253,450,7.5,0,0,0,6.59594374979515,31.9479318710263
0.283888888888888,3.28771431693379,9.40359868594431,7.31637891827234e-18,0.037768930385299,450,7.5,0,0,0,6.59796606078075,31.9478972877759
0.284444444444444,3.28825266094894,9.40270392164697,7.31626189155579e-18,0.0378586195793971,450,7.5,0,0,0,6.59998270602704,31.9478628397737
0.284999999999999,3.28879111190263,9.40180895712539,7.31614486770115e-18,0.0379483569877166,450,7.5,0,0,0,6.60199108704981,31.9478287952593
0.285555555555555,3.28932967362165,9.40091381091238,7.31602784670826e-18,0.0380381405751762,450,7.5,0,0,0,6.6039910729302,31.9477951507357
0.286111111111111,3.28991381995025,9.40014845865255,7.31601197359372e-18,0.0381279738827523,450,7.5,0,0,0,6.60598271049188,31.9477618760779
0.286666666666666,3.290498069895,9.39938293641227,7.3159960996662e-18,0.0382183894434005,450,7.5,0,0,0,6.60459212850492,31.947728909827
0.287222222222222,3.29108241456464,9.3986174878236,7.31593185096402e-18,0.0383088642952238,450,7.5,0,0,0,6.60319587649574,31.9476962467048
0.287777777777777,3.29166671919182,9.39785212610639,7.31591597551539e-18,0.0383993839405308,450,7.5,0,0,0,6.60179660531215,31.9476636226847
0.288333333333333,3.29225097645279,9.39708683901385,7.31590009925367e-18,0.0384899509807611,450,7.5,0,0,0,6.6003944764381,31.9476310307992
0.288888888888888,3.29283519312263,9.39632161075943,7.31588422217882e-18,0.0385805624361828,450,7.5,0,0,0,6.59898938828661,31.9475984911958
0.289444444444444,3.29341937793565,9.39555642545774,7.3158683442908e-18,0.0386712145478496,450,7.5,0,0,0,6.59758140855559,31.9475660266121
0.289999999999999,3.29395799973469,9.39466139181454,7.31575132431441e-18,0.0387619035330887,450,7.5,0,0,0,6.59617056622198,31.9475336586309
0.290555555555555,3.29449659076893,9.39376640849344,7.31563430719938e-18,0.0388520891104179,450,7.5,0,0,0,6.59818166491781,31.947501434554
0.29111111111111,3.29503515396962,9.39287122656928,7.31551729294558e-18,0.0389423045558556,450,7.5,0,0,0,6.60018723218612,31.9474693435513
0.291666666666666,3.29557382702915,9.39197584073008,7.31540028155284e-18,0.0390325668744515,450,7.5,0,0,0,6.60218455035279,31.947437651334
0.292222222222221,3.29615817971555,9.39121009185113,7.31538440135481e-18,0.0391228743889003,450,7.5,0,0,0,6.60417360648901,31.9474063524234
0.292777777777777,3.29674264882269,9.39044415192196,7.31536852034348e-18,0.0392137731499827,450,7.5,0,0,0,6.60276966999248,31.947375384567
0.293333333333332,3.29732722431232,9.38967827258019,7.31535263851881e-18,0.0393047269485273,450,7.5,0,0,0,6.60136009164168,31.9473447386001
0.293888888888888,3.29791176698854,9.38891247177268,7.31528824505797e-18,0.0393957220879283,450,7.5,0,0,0,6.59994754976991,31.9473141405262
0.294444444444444,3.29849626691233,9.38814674071889,7.31527236171181e-18,0.0394867622084454,450,7.5,0,0,0,6.59853206536817,31.9472835773978
0.294999999999999,3.2990351222159,9.38725129969271,7.31515535208457e-18,0.039577845093866,450,7.5,0,0,0,6.59711365412367,31.9472530650276
0.295555555555555,3.29957393224965,9.38635593048413,7.31503834531804e-18,0.039668419082603,450,7.5,0,0,0,6.59911358757933,31.9472226533361
0.29611111111111,3.30011270255826,9.38546038043182,7.31487278959854e-18,0.0397590276372042,450,7.5,0,0,0,6.60110799665123,31.947192338331
0.296666666666666,3.30065157290119,9.38456463988338,7.31475578932956e-18,0.0398496866472546,450,7.5,0,0,0,6.60309418974387,31.9471623911673
0.297222222222221,3.30123618223143,9.3837984341655,7.31473990377806e-18,0.0399403934806051,450,7.5,0,0,0,6.60507216678982,31.9471328121611
0.297777777777777,3.30182090243299,9.38303204484963,7.31472401741301e-18,0.0400317047101199,450,7.5,0,0,0,6.60366048636434,31.9471035435487
0.298333333333332,3.30240572489424,9.38226572052282,7.31470813023436e-18,0.0401230723050714,450,7.5,0,0,0,6.60224316882255,31.9470745795742
0.298888888888888,3.30299051210699,9.38149947774756,7.31469224224209e-18,0.0402144821637116,450,7.5,0,0,0,6.60082288583512,31.9470456499651
0.299444444444443,3.30357525489817,9.38073330666906,7.31467635343616e-18,0.0403059376167425,450,7.5,0,0,0,6.59939966179204,31.9470167435495
0.299999999999999,3.30415995871952,9.37996719325133,7.31466046381651e-18,0.0403974362088929,450,7.5,0,0,0,6.59797351522972,31.9469878774994
0.300555555555554,3.3046989498323,9.37907147944642,7.31454346416131e-18,0.0404889745616665,450,7.5,0,0,0,6.59654446604543,31.9469590724139
0.30111111111111,3.30523790313125,9.37817582634337,7.56923479198473e-18,0.0405799881474906,450,7.5,0,0,0,6.59853791681178,31.946930378682
0.301666666666665,3.30577682285609,9.37727998288996,7.5691137224013e-18,0.0406710334950643,450,7.5,0,0,0,6.60052589100543,31.9469017888106
0.302222222222221,3.30631584787593,9.37638394190165,7.56899265577723e-18,0.0407621272573824,450,7.5,0,0,0,6.60250577943445,31.9468735714529
0.302777777777776,3.30690069055914,9.37561730793368,7.56897621022816e-18,0.0408532673510051,450,7.5,0,0,0,6.60447748707113,31.9468457236464
0.303333333333332,3.30748564674044,9.37485048747165,7.56890934151389e-18,0.0409450234406273,450,7.5,0,0,0,6.60305540901141,31.9468181847095
0.303888888888888,3.30807070678441,9.37408373165004,7.56889289438996e-18,0.0410368353349114,450,7.5,0,0,0,6.60162769351194,31.9467909465939
0.304444444444443,3.30865573177368,9.37331705813431,7.56887644642375e-18,0.0411286890867993,450,7.5,0,0,0,6.60019700365969,31.9467637360995
0.304999999999999,3.30924071192495,9.37255045756874,7.56885999761523e-18,0.0412205882650547,450,7.5,0,0,0,6.59876336070668,31.9467365408096
0.305555555555554,3.30982565241386,9.37178391617072,7.56884354796436e-18,0.041312530521493,450,7.5,0,0,0,6.59732678160855,31.946709377356
0.30611111111111,3.31036480456619,9.3708878991119,7.56872248278034e-18,0.041404512530738,450,7.5,0,0,0,6.59588728529941,31.9466822660864
0.306666666666665,3.31090391800282,9.36999194446102,7.5686014205553e-18,0.0414959571711788,450,7.5,0,0,0,6.59787468617732,31.9466552572852
0.307222222222221,3.31144299692299,9.36909579996521,7.56848036128906e-18,0.0415874335902086,450,7.5,0,0,0,6.59985667630355,31.9466283434118
0.307777777777776,3.3119821808599,9.36819945840347,7.56835930498149e-18,0.0416789586199498,450,7.5,0,0,0,6.60183056399925,31.9466017944414
0.308333333333332,3.31252147381907,9.36730293902141,7.56823825163244e-18,0.0417705301722098,450,7.5,0,0,0,6.60379633907474,31.9465756074332
0.308888888888887,3.31310665505643,9.36653571161564,7.56822179920075e-18,0.0418621519515703,450,7.5,0,0,0,6.60575400209073,31.9465497516978
0.309444444444443,3.31369193733644,9.36576831952466,7.56820534592654e-18,0.0419544081428387,450,7.5,0,0,0,6.60432320263144,31.946524165182
0.309999999999998,3.31427731141397,9.36500100815648,7.56818889180978e-18,0.0420467245173804,450,7.5,0,0,0,6.60288673594056,31.9464988422279
0.310555555555554,3.31486264153953,9.3642337912121,7.56817243685043e-18,0.0421390862803048,450,7.5,0,0,0,6.60144726282683,31.9464735171905
0.311111111111109,3.31544792012325,9.36346665585448,7.56815598104845e-18,0.0422314961198647,450,7.5,0,0,0,6.60000481516966,31.9464481829564
0.311666666666665,3.31603315426679,9.36269958555232,7.56813952440379e-18,0.042323950916726,450,7.5,0,0,0,6.59855941958866,31.9464228606771
0.312222222222221,3.31661835311648,9.36193256373237,7.56812306691643e-18,0.0424164467369024,450,7.5,0,0,0,6.59711110250445,31.9463975742149
0.312777777777776,3.31715768001534,9.36103620539949,7.56800201381123e-18,0.0425089796379112,450,7.5,0,0,0,6.59565989369425,31.9463723461683
0.313333333333332,3.31769697336398,9.36013990215764,7.56788096366417e-18,0.04260095757557,450,7.5,0,0,0,6.59763775501075,31.9463472245874
0.313888888888887,3.31823623624585,9.35924340317324,7.56775991647508e-18,0.0426929653432032,450,7.5,0,0,0,6.59961024002122,31.9463221991112
0.314444444444443,3.31877560740883,9.35834670286047,7.56763887224381e-18,0.0427850203607472,450,7.5,0,0,0,6.60157480827385,31.9462975376957
0.314999999999998,3.31931508995382,9.35744982206188,7.56751783097023e-18,0.0428771209052191,450,7.5,0,0,0,6.60353129278073,31.9462732352564
0.315555555555554,3.31990055178219,9.35668208339929,7.56750137070074e-18,0.0429692710379248,450,7.5,0,0,0,6.60547973877891,31.9462492591134
0.316111111111109,3.32048611540243,9.35591417970321,7.56748490958838e-18,0.0430620704881576,450,7.5,0,0,0,6.6040374526408,31.9462255456293
0.316666666666665,3.32107177101387,9.35514635777251,7.56746844763311e-18,0.043154930012783,450,7.5,0,0,0,6.60258949728022,31.9462020879799
0.31722222222222,3.32165738209765,9.35437863189188,7.56745198483488e-18,0.0432478348408182,450,7.5,0,0,0,6.6011385042214,31.9461786189881
0.317777777777776,3.32224294074102,9.35361098933841,7.56743552119366e-18,0.0433407877833962,450,7.5,0,0,0,6.59968456436898,31.9461551309458
0.318333333333331,3.32282845398247,9.3528434135479,7.56741905670941e-18,0.0434337857429206,450,7.5,0,0,0,6.59822764298761,31.9461316449397
0.318888888888887,3.32336800360166,9.35194665368485,7.56729801606557e-18,0.0435268247763247,450,7.5,0,0,0,6.5967677865447,31.9461081849279
0.319444444444442,3.32390751148356,9.35104996016673,7.56717697837901e-18,0.0436192980479239,450,7.5,0,0,0,6.59873201125106,31.9460848039314
0.319999999999998,3.32444698267371,9.35015308054028,7.56705594364961e-18,0.0437118035702766,450,7.5,0,0,0,6.60069091910167,31.9460614963586
0.320555555555553,3.32498655681615,9.34925600674445,7.5669349118772e-18,0.0438043580521403,450,7.5,0,0,0,6.60264197002602,31.9460385326625
0.321111111111109,3.32557219265138,9.34848793417834,7.56691844499774e-18,0.0438969592311312,450,7.5,0,0,0,6.60458502471645,31.946015911027
0.321666666666665,3.32615794008235,9.34771967883811,7.5669019772751e-18,0.04399021873179,450,7.5,0,0,0,6.60313235550259,31.9459935708577
0.32222222222222,3.3267437893204,9.34695149267312,7.56688550870924e-18,0.044083534539785,450,7.5,0,0,0,6.60167404969743,31.9459715040063
0.322777777777776,3.32732960099756,9.34618339374465,7.82338078702839e-18,0.0441768924903309,450,7.5,0,0,0,6.6002127457877,31.9459494365661
0.323333333333331,3.32791536511168,9.34541537228333,7.82336375844556e-18,0.0442702962230319,450,7.5,0,0,0,6.59874846315676,31.9459273559099
0.323888888888887,3.32850108706721,9.34464741396398,7.82334672899079e-18,0.0443637432899472,450,7.5,0,0,0,6.59728121936116,31.9459052793335
0.324444444444442,3.32904077255486,9.34375039282119,7.8232215949725e-18,0.0444572302388016,450,7.5,0,0,0,6.59581103411607,31.9458832279581
0.324999999999998,3.32958041739247,9.34285343729348,7.82309646401105e-18,0.0445501377801254,450,7.5,0,0,0,6.59777026803263,31.9458612527276
0.325555555555553,3.33012002594401,9.34195629417445,7.8229713361063e-18,0.0446430769996957,450,7.5,0,0,0,6.59972425853292,31.9458393465269
0.326111111111109,3.33065973827,9.34105895599619,7.82284621125809e-18,0.044736065010278,450,7.5,0,0,0,6.60167036144286,31.9458177804841
0.326666666666664,3.33119955851256,9.34016144260718,7.82272108946626e-18,0.0448290996833097,450,7.5,0,0,0,6.60360853696239,31.945796551998
0.32722222222222,3.33178551153647,9.3393928151318,7.82270405713273e-18,0.044922184862862,450,7.5,0,0,0,6.60553879059056,31.9457756298057
0.327777777777775,3.33237156378583,9.3386240268141,7.82268702392711e-18,0.0450159470419349,450,7.5,0,0,0,6.60407759900065,31.9457549512355
0.328333333333331,3.33295770570951,9.33785532439521,7.82266998984935e-18,0.0451097700111318,450,7.5,0,0,0,6.60261073000187,31.9457345102056
0.328888888888886,3.33354380082078,9.33708672197761,8.07964379916994e-18,0.0452036387433011,450,7.5,0,0,0,6.60114080150641,31.9457140398001
0.329444444444442,3.33412984130775,9.33631820624302,8.07962620368468e-18,0.0452975559994659,450,7.5,0,0,0,6.59966790642652,31.945693532701
0.329999999999998,3.33471583453829,9.3355497600356,8.07960860729851e-18,0.0453915185459656,450,7.5,0,0,0,6.59819200934138,31.9456730108069
0.330555555555553,3.33525570617684,9.33465239296938,8.07947937565757e-18,0.0454855223052876,450,7.5,0,0,0,6.59671315856244,31.945652498847
0.331111111111109,3.33579553481527,9.33375509422737,8.07935014717302e-18,0.0455789333555628,450,7.5,0,0,0,6.59865945878251,31.9456320504545
0.331666666666664,3.33633532567022,9.332857610711,8.07922092184471e-18,0.0456723765849664,450,7.5,0,0,0,6.60060057406983,31.9456116604299
0.33222222222222,3.33687521874264,9.33195993415315,8.07909169967247e-18,0.0457658688620731,450,7.5,0,0,0,6.60253391814344,31.9455915999888
0.332777777777775,3.33746132933214,9.33119099937051,8.07907410072646e-18,0.0458594078887437,450,7.5,0,0,0,6.60445940854385,31.9455718675694
0.333333333333331,3.33804755070121,9.33042188369403,8.07905650087939e-18,0.0459536323965174,450,7.5,0,0,0,6.60298787520559,31.9455524022324
0.333888888888886,3.33863387283919,9.32965283997783,8.07903890013119e-18,0.046047913465502,450,7.5,0,0,0,6.60151069738348,31.9455331954683
0.334444444444442,3.33922015587774,9.3288838866497,8.07902129848185e-18,0.0461422368084879,450,7.5,0,0,0,6.60003050017832,31.945513972467
0.334999999999997,3.339806389612,9.32811501371831,8.07900369593131e-18,0.046236606135051,450,7.5,0,0,0,6.59854730153032,31.945494720324
0.335555555555553,3.34039257956923,9.32734620652338,8.07898609247954e-18,0.0463310189428617,450,7.5,0,0,0,6.59706111928275,31.9454754566988
0.336111111111108,3.34093257515228,9.32644859978553,8.07885687097435e-18,0.0464254717011711,450,7.5,0,0,0,6.59557197362899,31.9454562031811
0.336666666666664,3.34147252882273,9.3255510607519,8.07872765262483e-18,0.0465193179438126,450,7.5,0,0,0,6.59751393090903,31.945437011132
0.337222222222219,3.34201244505486,9.32465333537872,8.07859843743081e-18,0.0466131957835725,450,7.5,0,0,0,6.5994507271332,31.9454178737063
0.337777777777775,3.34255246437229,9.32375541603256,8.07846922539215e-18,0.046707122529901,450,7.5,0,0,0,6.60137980904941,31.9453990629978
0.33833333333333,3.34309259100871,9.32285732296758,8.07834001650868e-18,0.046801096025972,450,7.5,0,0,0,6.60330105479941,31.9453805766063
0.338888888888886,3.34367900608017,9.32208785676915,8.07832241008115e-18,0.0468951202096857,450,7.5,0,0,0,6.60521449407262,31.945362382857
0.339444444444442,3.34426551929849,9.3213182320546,8.0783048027522e-18,0.0469898488442065,450,7.5,0,0,0,6.60373450106132,31.9453444186302
0.339999999999997,3.34485212090652,9.32054869663752,8.0782871945218e-18,0.0470846386673012,450,7.5,0,0,0,6.60224881508858,31.9453266775332
0.340555555555553,3.34543867382442,9.31977926487607,8.33617749246393e-18,0.0471794744853576,450,7.5,0,0,0,6.60076000337968,31.9453088915859
0.341111111111108,3.34602517009889,9.31900992310738,8.33615932021023e-18,0.0472743591053697,450,7.5,0,0,0,6.59926827556859,31.9452910533345
0.341666666666664,3.34661161728843,9.31824065372964,8.33614114702617e-18,0.0473692892119363,450,7.5,0,0,0,6.59777347910299,31.9452731851881
0.342222222222219,3.34715178480165,9.3173427270273,8.33600781368905e-18,0.0474642606266666,450,7.5,0,0,0,6.59627570226526,31.9452553124712
0.342777777777775,3.34769190794828,9.31644487086644,8.59395589197102e-18,0.0475586120926557,450,7.5,0,0,0,6.59820546360192,31.9452374893233
0.34333333333333,3.34823199208857,9.31554683099216,8.59381843730248e-18,0.0476529956520118,450,7.5,0,0,0,6.6001301664,31.9452197108773
0.343888888888886,3.34877217786299,9.31464859894022,8.59368098598989e-18,0.0477474283828837,450,7.5,0,0,0,6.60204716845189,31.9452022496478
0.344444444444441,3.34935873718394,9.31387884887827,8.59366224743255e-18,0.0478419079526445,450,7.5,0,0,0,6.60395645063966,31.9451851042868
0.344999999999997,3.34994540658004,9.31310891965562,8.59364350791587e-18,0.0479371004799786,450,7.5,0,0,0,6.60246610703239,31.9451682134127
0.345555555555552,3.35053217578876,9.31233906559144,8.59362476743981e-18,0.0480323498825039,450,7.5,0,0,0,6.60097004178607,31.9451515680724
0.346111111111108,3.35111890413148,9.31156930550517,8.59360602600433e-18,0.0481276417147723,450,7.5,0,0,0,6.59947104160832,31.9451348919376
0.346666666666663,3.35170558118671,9.31079962911936,8.59358728360938e-18,0.0482229797599679,450,7.5,0,0,0,6.59796895108959,31.9451181718085
0.347222222222219,3.35224590540385,9.30990142162451,8.59344983344424e-18,0.0483183614493286,450,7.5,0,0,0,6.5964638457943,31.945101425785
0.347777777777775,3.35278617762684,9.3090032966466,8.59331238663466e-18,0.0484131143127409,450,7.5,0,0,0,6.59838519989517,31.945084706252
0.34833333333333,3.35332640421983,9.3081049976817,8.59317494318045e-18,0.0485079017337293,450,7.5,0,0,0,6.60030151835911,31.9450680112009
0.348888888888886,3.35386672706748,9.30720651391572,8.59303750308144e-18,0.0486027403181037,450,7.5,0,0,0,6.60221016266471,31.9450516163242
0.349444444444441,3.35445348628954,9.3064364053516,8.59301875796001e-18,0.0486976272196042,450,7.5,0,0,0,6.60411112890575,31.945035523389
0.349999999999997,3.35504035246677,9.30566612196673,8.59300001187894e-18,0.0487932399536309,450,7.5,0,0,0,6.60261336539028,31.9450196733165
0.350555555555552,3.35562731605664,9.30489591700534,8.59298126483818e-18,0.0488889103879216,450,7.5,0,0,0,6.60110992651669,31.9450040588872
0.351111111111108,3.3562142369753,9.3041258086099,8.5929625168377e-18,0.048984623804638,450,7.5,0,0,0,6.59960342403014,31.9449884051669
0.351666666666663,3.35680110517583,9.30335578583677,8.59294376787746e-18,0.0490803838345529,450,7.5,0,0,0,6.59809387612018,31.9449726998612
0.352222222222219,3.35734155255949,9.30245734577307,8.59280632892436e-18,0.0491761877577057,450,7.5,0,0,0,6.59658130284216,31.94495696192
0.352777777777774,3.35788194719325,9.30155898919082,8.59266889332605e-18,0.0492713511760682,450,7.5,0,0,0,6.5984943967735,31.944941244417
0.35333333333333,3.35842229566508,9.3006604593725,8.59253146108237e-18,0.0493665491758024,450,7.5,0,0,0,6.6004025061789,31.9449255458341
0.353888888888885,3.35896273997777,9.29976174528101,8.85134438950332e-18,0.0494617983697318,450,7.5,0,0,0,6.6023029978437,31.9449101421407
0.354444444444441,3.35954968729136,9.29899129451391,8.85132507269305e-18,0.0495570958670875,450,7.5,0,0,0,6.60419586786429,31.9448950353747
0.354999999999996,3.3601367412438,9.29822066960546,8.8513057548939e-18,0.049653131022755,450,7.5,0,0,0,6.60269067098964,31.9448801664291
0.355555555555552,3.36072389223417,9.29745012389704,8.85128643610585e-18,0.0497492239146746,450,7.5,0,0,0,6.60117979579878,31.9448655280036
0.356111111111107,3.36131100012494,9.29667967566663,8.85126711632883e-18,0.049845359781642,450,7.5,0,0,0,6.5996658486663,31.944850845085
0.356666666666663,3.36189805479422,9.29590931388389,8.85124779556281e-18,0.0499415422798342,450,7.5,0,0,0,6.59814884719395,31.9448361052678
0.357222222222219,3.3624386212654,9.29501064798281,8.85110622613594e-18,0.0500377686681815,450,7.5,0,0,0,6.59662881154947,31.944821327633
0.357777777777774,3.36297913460004,9.29411206616577,8.85096466016421e-18,0.050133342664097,450,7.5,0,0,0,6.59853390563057,31.9448065654204
0.35833333333333,3.36351960144111,9.29321331161708,8.85082309764741e-18,0.0502289511736386,450,7.5,0,0,0,6.60043406601501,31.9447918172371
0.358888888888885,3.36406016384568,9.29231437322436,8.85062105343513e-18,0.050324610871872,450,7.5,0,0,0,6.6023266636424,31.9447773591837
0.359444444444441,3.3646472959413,9.29154358626904,8.85060172999058e-18,0.0504203188559021,450,7.5,0,0,0,6.6042116941817,31.9447631933956
0.359999999999996,3.3652345343535,9.29077262593611,8.85058240555687e-18,0.05051677639406,450,7.5,0,0,0,6.60269907135473,31.9447492606135
0.360555555555552,3.36582186938232,9.29000174580585,8.85050254118316e-18,0.0506132917403484,450,7.5,0,0,0,6.60118076492651,31.9447355533763
0.361111111111107,3.36640916075813,9.28923096431583,8.85048321490316e-18,0.0507098500921822,450,7.5,0,0,0,6.59965937629958,31.9447217964433
0.361666666666663,3.36699639827077,9.28846027034658,8.85046388763385e-18,0.0508064551362953,450,7.5,0,0,0,6.59813492243296,31.9447079772811
0.362222222222218,3.36753708005839,9.28756138568552,8.85032233168475e-18,0.0509031041098894,450,7.5,0,0,0,6.59660742360847,31.9446941151143
0.362777777777774,3.36807770819329,9.28666258592654,8.85018077918996e-18,0.0509990887927557,450,7.5,0,0,0,6.59850477053448,31.9446802633712
